Player_ID,Player_Name,K/D_Ratio,Avg_Damage,Survival_Time,Tier,Games_Played,Win_Rate (%),Headshot_Rate (%),Assists,Drills,Opinions,Timestamp,Date,Promotion_Ready,Season,Tier_Stage,Tier_Points
27093aa6-b711-4e10-bb24-8b2e95558a53,Player_88cfee08,2.49,153.5,12.21,Gold,143.0,7.18,16.19,10.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,1.0,48.0
7efc4036-d8c7-408f-8690-530abf4ddf70,Player_1ad19f93,2.46,234.6,17.8,Gold,366.0,9.16,15.21,24.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,1.0,79.0
ca046de8-9e36-4460-b040-cbde6dbf3e9d,Player_ac798c3d,2.23,178.0,14.14,Gold,180.0,11.53,16.97,17.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,1.0,91.0
f4c72527-6c1d-4554-98aa-22f0cfe4557e,Player_16e18809,2.15,223.5,19.95,Gold,291.0,9.74,13.56,15.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,3.0,99.0
531f6d8e-3774-458e-b354-a8b8f376a02b,Player_b66f460e,1.56,243.2,19.32,Gold,155.0,6.18,15.48,30.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,53.0
519729df-0a54-4946-b233-c76e065fcc40,Player_918d7178,1.72,152.7,14.58,Gold,454.0,10.67,18.24,11.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,5.0
ec88fac7-4edc-4c82-a442-ab82fd5c7855,Player_cfb4dfcb,2.45,225.4,17.0,Gold,272.0,5.69,17.91,33.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,3.0,16.0
13d1d8b5-90a1-45d1-b48d-ea86ae7f7b10,Player_bbd2ad1f,1.63,242.5,13.84,Gold,176.0,13.05,18.32,34.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,66.0
0cbba501-f1e3-4eea-bc21-2e47120f545a,Player_b420f600,1.78,159.7,11.04,Gold,471.0,8.27,17.64,38.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,2.0,32.0
cd59f406-5677-4876-a5ea-1b57a4e197f9,Player_f47c85e7,1.51,157.8,16.72,Gold,312.0,7.45,19.96,23.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,5.0,77.0
0f15109b-afd3-431b-8a3f-abee9d7c3adf,Player_a18938d9,2.33,202.9,18.02,Gold,182.0,14.52,16.96,38.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,2.0,43.0
fac2eb4b-1704-4afb-a633-f1373f256569,Player_fd35d5ff,1.52,217.8,15.47,Gold,313.0,14.95,14.37,16.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,5.0,22.0
74ef7310-2509-48ea-aa3a-b145968756b8,Player_965f6450,1.79,191.1,14.87,Gold,238.0,11.91,13.2,31.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,2.0,27.0
8d722b19-0e47-4993-a0b3-7cf8c71316fb,Player_bfc88dd2,1.8,199.4,14.48,Gold,158.0,5.85,18.34,33.0,"4v4 Close Range 15 Rounds, Gun Game",Excellent stats! Keep pushing.,,,0,S2025_3,2.0,84.0
b6801b03-006d-4cf9-8392-dc9f77368f93,Player_2bcd031f,1.85,170.5,12.91,Gold,128.0,6.8,18.29,36.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,5.0,43.0
ec408a2d-8f2a-4d3c-a356-98e2718e743e,Player_0ad532b7,2.35,200.5,17.84,Gold,75.0,8.18,12.99,19.0,"Gun Game, 4v4 Close Range 15 Rounds",Aim for more headshots.,,,0,S2025_3,3.0,68.0
c8c4b7ec-9286-4f0f-90e7-0cf4ff764569,Player_efecbaa3,2.34,214.3,18.58,Gold,435.0,8.39,10.02,36.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,4.0,68.0
a3ff0494-dbc0-4e84-87f7-5717bfa2f90a,Player_4dff158a,2.12,220.6,16.72,Gold,341.0,14.0,11.46,23.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,5.0,57.0
40a5f279-0a49-4e50-8be1-976d901e1e10,Player_06526b4e,1.67,182.1,13.37,Gold,235.0,13.58,17.89,27.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,5.0,21.0
471dbcc8-8b73-4a2c-b0bd-809f676fcb90,Player_78aa0161,1.85,236.3,19.91,Gold,157.0,12.28,14.01,12.0,"Gun Game, 4v4 Close Range 15 Rounds",Aim for more headshots.,,,0,S2025_3,4.0,83.0
39be485f-bf5c-468e-ab10-d0c31ef42587,Player_9d237e03,2.28,187.2,12.52,Gold,334.0,13.19,10.83,32.0,"Gun Game, 4v4 Close Range 15 Rounds",Aim for more headshots.,,,0,S2025_3,2.0,8.0
331d593c-fed3-43f9-ac5b-f7e365b34451,Player_751091ce,1.93,206.9,11.59,Gold,294.0,11.72,13.57,11.0,"Gun Game, 4v4 Close Range 15 Rounds",Aim for more headshots.,,,0,S2025_3,1.0,25.0
9512c611-8ec3-4786-9f23-9267f638b567,Player_987135c7,2.43,229.6,12.01,Gold,355.0,12.74,19.16,21.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,81.0
1a2cfca4-3d5b-40d2-beb3-d8bd96e06c65,Player_58087270,1.97,168.2,12.66,Gold,51.0,10.15,10.73,25.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,2.0,32.0
6da7c10d-c82e-4143-ae25-3e1b120675d0,Player_832dfa2c,1.62,175.8,17.25,Gold,469.0,5.72,18.68,20.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,57.0
3e7edd41-a912-43f6-804a-6857d8bbeb3d,Player_ff6cd144,2.06,207.1,13.27,Gold,198.0,11.68,16.89,20.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,72.0
bd3a5382-26d2-42b5-b41b-772c49555873,Player_43297a22,1.68,152.4,14.52,Gold,211.0,5.02,15.57,32.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,55.0
ab39eb3e-d4ca-4ad3-9e8e-cc0cd83998d9,Player_18b0c6af,1.65,175.8,15.51,Gold,103.0,11.35,10.77,27.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,5.0,31.0
70367d7e-c54d-4a3b-ba11-87505180d138,Player_a2d7b552,1.55,166.2,19.02,Gold,490.0,12.0,15.2,30.0,"Gun Game, 4v4 Close Range 15 Rounds",Excellent stats! Keep pushing.,,,0,S2025_3,4.0,48.0
de4923bf-017e-4c4c-98dd-6d0e1fb811ae,Player_8c53585f,1.94,223.0,14.33,Gold,333.0,14.41,13.46,19.0,"4v4 Close Range 15 Rounds, Gun Game",Aim for more headshots.,,,0,S2025_3,3.0,17.0
fe0a96a9-76ca-4042-80ec-86825e96ae36,Player_b1c5dc4d,3.31,292.5,19.19,Platinum,256.0,14.43,13.12,39.0,000-010-256,Aim for more headshots.,,,0,S2025_3,3.0,46.0
6a0ef1f3-a639-481c-8c41-df571336f171,Player_f994852b,2.3,274.3,21.19,Platinum,486.0,13.99,12.68,30.0,000-010-152,Aim for more headshots.,,,0,S2025_3,5.0,95.0
7260039e-9114-4dd7-a32c-af961fcde2b5,Player_a1faf9d7,3.07,262.8,21.41,Platinum,67.0,14.4,11.75,43.0,000-010-152,Aim for more headshots.,,,0,S2025_3,5.0,17.0
e3ecb463-d554-464d-8769-fc8b92a6325a,Player_22ea2bc0,2.83,285.3,21.71,Platinum,434.0,12.12,16.73,27.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,14.0
0c0e09b0-bc16-42c1-ab87-1eebc96cd4ef,Player_8161a755,2.33,261.2,19.26,Platinum,184.0,16.42,20.33,40.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,2.0
6ae51db4-302f-4b1a-8cdf-85fb7574ec4d,Player_908481a4,3.3,236.0,21.85,Platinum,226.0,15.95,18.49,26.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,67.0
86b7db0e-fbfd-4349-886b-f1277d32fac3,Player_69c96000,2.58,252.0,24.56,Platinum,357.0,12.81,23.65,21.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,23.0
f39bf83d-f0df-4345-9adf-2e7b41a8dae0,Player_5c87fde4,2.33,244.7,16.7,Platinum,395.0,12.79,24.24,49.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,34.0
f8f104ac-6424-44ec-aac6-657c99ae354b,Player_a263565d,3.49,215.4,20.07,Platinum,289.0,15.06,11.47,31.0,000-010-152,Aim for more headshots.,,,0,S2025_3,2.0,79.0
74dc2e12-1769-43b4-9cb5-08824ec01329,Player_4fd7073e,3.03,220.7,15.9,Platinum,63.0,13.99,13.29,21.0,000-010-256,Aim for more headshots.,,,0,S2025_3,1.0,96.0
b654ef22-a381-41f5-9c80-1c8347f34128,Player_7661dfc2,3.04,291.0,18.87,Platinum,428.0,17.13,14.45,44.0,000-010-256,Aim for more headshots.,,,0,S2025_3,1.0,93.0
f193f366-9de6-4c29-8ecb-1f480684a317,Player_2da0fb1d,2.64,288.7,17.54,Platinum,443.0,13.89,24.88,37.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,27.0
ee936054-9358-4327-8e08-5dcba90c4f6c,Player_cc50ba36,3.45,274.2,23.85,Platinum,99.0,15.14,19.02,30.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,99.0
75e3e4db-717e-4960-a8cb-aa2f6947e572,Player_9a5026f4,3.16,295.0,20.68,Platinum,434.0,17.9,13.62,23.0,000-010-525,Aim for more headshots.,,,0,S2025_3,5.0,81.0
ea77a77f-1f65-4a55-a54b-e4473c42b2a9,Player_7bb1c92c,3.38,239.8,15.8,Platinum,310.0,18.57,15.74,45.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,59.0
388b76bc-50d7-4a7f-9531-92c3be900606,Player_71e3d732,2.96,256.2,21.95,Platinum,59.0,17.58,22.27,49.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,96.0
44588df3-a173-4911-a187-50a0750493b4,Player_5c01ce6a,2.72,245.7,24.38,Platinum,447.0,16.3,21.55,28.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,70.0
e4b71cf9-ee38-4904-a28b-111f8d217bff,Player_9928176e,3.33,254.3,24.76,Platinum,450.0,20.0,17.87,26.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,29.0
d2f56841-d562-4d1c-b7f2-282803ea43ec,Player_b9c5295c,2.87,204.8,16.69,Platinum,106.0,11.9,17.35,48.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,9.0
a7b17aa4-4b07-48ed-8f13-2cadfbc9d5cb,Player_97daf021,3.2,226.8,21.46,Platinum,224.0,18.77,14.68,32.0,000-010-152,Aim for more headshots.,,,0,S2025_3,4.0,86.0
a213b726-485a-4c80-828e-ba1cbe8e9c3c,Player_a3742841,2.74,279.0,22.79,Platinum,173.0,16.52,15.4,36.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,97.0
24584dd2-4ceb-4d0b-a606-e8f173a55b82,Player_00ea9caf,3.11,283.9,15.24,Platinum,382.0,15.93,15.88,44.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,51.0
f729f6a5-7d64-4719-ae79-7dcb30083740,Player_312f456d,3.38,214.0,24.95,Platinum,96.0,13.76,22.65,29.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,80.0
20e253bb-9a39-4e95-bc97-ab484d97d701,Player_751c3d9e,2.48,289.7,19.65,Platinum,65.0,16.91,17.56,26.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,98.0
46433356-ce33-4538-959e-66c31b5c2083,Player_eae62390,3.08,296.6,18.51,Platinum,143.0,13.49,15.78,41.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,61.0
8d7fc0c9-5e40-4853-a748-a4d45e127dcb,Player_1ae42ee8,3.2,262.0,19.39,Platinum,246.0,12.61,18.9,27.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,99.0
5fa30529-bf65-4c79-af13-84361c7680f1,Player_5a77e8ff,3.45,230.6,15.47,Platinum,327.0,11.35,19.86,44.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,35.0
8d62c78f-e4aa-46f4-a66a-84c66b6c871d,Player_b64c65a9,2.79,298.2,17.76,Platinum,63.0,16.5,21.31,31.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,80.0
d48d7715-24b6-43cc-9fc7-6f2b5b1b8339,Player_b531f4f7,3.18,201.3,21.28,Platinum,457.0,19.59,20.23,46.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,88.0
52a2ad32-af4d-42a7-9b51-c77b84f0b3fd,Player_2f016306,2.61,226.9,20.9,Platinum,66.0,10.27,16.29,25.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,43.0
f171b154-0464-4dcd-9fa9-8ea9d0db2b07,Player_e82d6c2c,2.6,230.2,19.4,Platinum,450.0,10.94,18.55,37.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,4.0
47c54b97-641e-47a1-94fe-f7c029645355,Player_2f85c7fc,3.42,245.7,15.22,Platinum,155.0,18.82,20.73,29.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,37.0
93f75b47-e38e-41f5-8d85-0871d1245964,Player_ee80dff3,2.2,253.4,15.93,Platinum,435.0,16.57,13.03,22.0,000-010-525,Aim for more headshots.,,,0,S2025_3,5.0,87.0
2bfda660-df1d-41c1-8a61-e373f8d82d59,Player_12682f56,2.6,268.2,16.02,Platinum,312.0,16.19,11.85,31.0,000-010-152,Aim for more headshots.,,,0,S2025_3,1.0,9.0
78a86f3d-b598-424f-ad61-74c3b8386692,Player_9a4fe8ae,2.11,272.2,24.8,Platinum,255.0,10.22,10.43,39.0,000-010-525,Aim for more headshots.,,,0,S2025_3,5.0,20.0
03d1cd96-d057-49a2-9635-ad06ea3a1a7b,Player_6bd4c7ce,3.43,216.1,16.09,Platinum,276.0,11.62,10.38,29.0,000-010-152,Aim for more headshots.,,,0,S2025_3,1.0,29.0
28a8fbe7-582b-4aa5-806f-47f9bc61f74e,Player_fbc2fc3f,2.23,234.0,19.65,Platinum,126.0,19.7,17.37,31.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,57.0
41e421f8-2713-4037-8d65-392646de0191,Player_6182678a,2.49,292.4,21.47,Platinum,287.0,19.48,22.29,50.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,48.0
ecbf53fb-3c45-4288-8f08-9c285978a083,Player_438eb032,2.39,277.2,20.64,Platinum,120.0,16.2,23.64,29.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,54.0
d4ef2d8e-1bfd-4721-8924-16ae5540e2af,Player_08caf410,3.43,208.8,18.79,Platinum,158.0,12.47,19.55,28.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,27.0
383be89b-f170-48ce-a409-982b59f9f454,Player_0ce1c38f,3.24,260.4,18.05,Platinum,444.0,17.56,17.04,46.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,73.0
ceef47c1-5880-4929-a6e9-1ec729eef6ac,Player_39f32f49,2.8,237.6,20.93,Platinum,302.0,19.41,20.79,27.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,8.0
275846f3-fc2b-4863-9caa-b93f213099d7,Player_1b7da201,3.1,229.4,17.58,Platinum,95.0,16.82,20.61,46.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,69.0
85cf2e12-8f7f-4a79-930c-252de97d9940,Player_41028018,2.45,272.8,21.2,Platinum,228.0,18.16,16.66,48.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,21.0
53fff2ff-eaa1-4623-904f-378eb27489c1,Player_112bd090,2.62,250.0,18.89,Platinum,382.0,16.33,18.74,43.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,43.0
254c0c3d-fcfc-4e8a-8016-098f19ad1028,Player_1e8adc28,2.57,201.0,17.81,Platinum,412.0,19.44,12.3,20.0,000-010-256,Aim for more headshots.,,,0,S2025_3,5.0,63.0
b4586d26-e3a2-4c98-96b5-5bcb4f7eb543,Player_3a1effa6,3.35,239.3,18.64,Platinum,235.0,17.8,20.51,46.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,94.0
8b6cbee0-04f5-48c2-aaf1-ee1debb4c19e,Player_2fb68591,2.31,235.6,15.07,Platinum,473.0,12.43,24.54,49.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,52.0
9d9ecd7d-2aa0-40df-affa-b914c98d95fc,Player_4d5d533e,2.94,243.7,24.33,Platinum,62.0,19.67,21.18,50.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,39.0
48a710ee-c965-46d3-9713-3cdb1071b287,Player_c8933c37,2.86,234.1,18.14,Platinum,360.0,18.21,14.96,25.0,000-010-256,Aim for more headshots.,,,0,S2025_3,5.0,0.0
3df9f1bd-1a2b-4a17-a511-946a498c1e37,Player_b59de655,2.6,281.4,19.5,Platinum,269.0,16.97,12.21,20.0,000-010-256,Aim for more headshots.,,,0,S2025_3,2.0,71.0
63b3d125-cc2d-4dab-9e81-b2ac19b45e75,Player_0a5cbbb5,3.24,278.2,21.43,Platinum,219.0,11.07,13.64,31.0,000-010-525,Aim for more headshots.,,,0,S2025_3,2.0,42.0
cfd09c0c-51a9-4187-9703-5700fb40ffb2,Player_8c19b7af,3.47,298.0,20.64,Platinum,453.0,19.7,14.74,27.0,000-010-256,Aim for more headshots.,,,0,S2025_3,1.0,71.0
f61dedde-ef73-4557-9881-da8d6999c95a,Player_4b2b1d52,2.9,203.4,24.69,Platinum,349.0,17.21,19.24,28.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,82.0
c0c51036-d779-4465-af0c-3b82ae00d132,Player_24407d27,2.56,257.1,24.71,Platinum,385.0,13.44,22.21,29.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,83.0
d1ad3011-4f93-49b5-a6c0-85c903da41c0,Player_6545cf33,2.0,230.6,23.09,Platinum,333.0,12.22,16.12,23.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,82.0
1c94065b-b1a2-4112-9944-aa1f30c579dc,Player_e984d599,2.78,240.8,22.16,Platinum,429.0,10.63,13.37,31.0,000-010-152,Aim for more headshots.,,,0,S2025_3,3.0,9.0
8c050368-bb91-43af-bfa1-ed76877e2167,Player_18eccb2c,2.83,231.8,17.93,Platinum,64.0,16.44,13.8,35.0,000-010-152,Aim for more headshots.,,,0,S2025_3,1.0,41.0
920433f5-6b11-497b-bd59-8b5ac3a2d0c2,Player_ea218c16,3.32,218.6,20.96,Platinum,423.0,10.48,24.72,42.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,8.0
cbe01b10-54be-47dc-9af5-0ee143985667,Player_8a89dc31,3.05,282.0,17.49,Platinum,233.0,19.27,12.89,43.0,000-010-525,Aim for more headshots.,,,0,S2025_3,5.0,98.0
55820526-873d-49a4-b930-d7b06e86d309,Player_5671b482,2.4,211.6,19.26,Platinum,143.0,14.98,11.44,45.0,000-010-152,Aim for more headshots.,,,0,S2025_3,1.0,21.0
16e69ba1-d1c0-4fc9-8b95-af73b3d48f9b,Player_90e23763,2.57,228.8,21.34,Platinum,158.0,12.96,11.98,37.0,000-010-525,Aim for more headshots.,,,0,S2025_3,5.0,60.0
dfa13754-a1b2-4b47-aa55-2911edf087c2,Player_6f417967,2.49,213.0,19.36,Platinum,421.0,18.38,21.94,33.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,37.0
322c2a04-6970-4e5a-8a07-24d66ee039fc,Player_cd77d9dc,3.37,276.9,16.55,Platinum,195.0,14.68,15.47,40.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,87.0
176c34c7-f594-41be-a997-38794f71395e,Player_ad74b7dc,3.47,279.9,15.4,Platinum,131.0,17.23,23.64,45.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,5.0,99.0
f3efd3ac-1b38-4b07-8600-2000eec84599,Player_5ecfc25c,3.5,211.2,15.73,Platinum,428.0,19.69,16.96,21.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,25.0
1a60d730-f522-46ff-8e45-1114430ac169,Player_5707cd60,2.12,286.7,22.13,Platinum,321.0,17.78,21.7,27.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,65.0
ae275f25-851c-4b28-bbee-5f79e6c485d2,Player_52f8fb71,3.37,204.7,24.43,Platinum,134.0,19.74,20.66,31.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,42.0
14f4553b-4e9c-43b6-bc4d-a19a79c5815a,Player_7dae39d4,3.38,295.5,21.15,Platinum,86.0,16.8,23.35,21.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,34.0
fe133c5f-e6ec-46fa-9289-6e07001375a2,Player_fef7e138,2.0,203.3,16.82,Platinum,250.0,17.21,19.75,34.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,93.0
f66bd36c-ab1e-4ba9-ac7e-d06b6dd274af,Player_ab856ef3,2.69,254.8,22.22,Platinum,181.0,15.51,12.16,31.0,000-010-152,Aim for more headshots.,,,0,S2025_3,5.0,0.0
6ebff93a-5e8f-444d-99fe-3edd4b37dbd6,Player_559d4927,3.28,233.7,24.18,Platinum,170.0,18.98,11.94,29.0,000-010-525,Aim for more headshots.,,,0,S2025_3,2.0,4.0
a4ddc287-55f8-4ec4-bc26-baaa0e3fc3ea,Player_fba3c87c,3.13,244.8,16.84,Platinum,64.0,10.6,21.61,34.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,21.0
fa8f67ed-e94e-413b-b77f-2f3da18d44de,Player_976792c1,3.19,258.3,17.08,Platinum,144.0,12.1,13.28,45.0,000-010-256,Aim for more headshots.,,,0,S2025_3,4.0,54.0
64a263f8-bf45-43ae-ae8b-d327d6c689e9,Player_324a1c12,2.43,252.2,21.63,Platinum,454.0,14.82,18.72,29.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,3.0
ac58ae86-bd0b-41af-b099-ade630a8ca9f,Player_7b12f7f4,2.94,292.9,24.54,Platinum,154.0,11.39,10.65,46.0,000-010-525,Aim for more headshots.,,,0,S2025_3,5.0,38.0
493a152e-a807-44af-9595-efe27c9e8f8e,Player_a8c7293d,2.78,292.0,22.54,Platinum,232.0,11.0,14.64,39.0,000-010-525,Aim for more headshots.,,,0,S2025_3,4.0,63.0
553509c1-4a4a-4a5f-a310-c93c7d9d229d,Player_f8cb011b,2.94,280.7,23.51,Platinum,262.0,18.28,10.94,21.0,000-010-256,Aim for more headshots.,,,0,S2025_3,3.0,92.0
0b74aa93-1581-42da-84e5-27bce0dd6647,Player_6f070a7d,2.79,263.8,19.07,Platinum,216.0,17.69,10.44,50.0,000-010-525,Aim for more headshots.,,,0,S2025_3,2.0,80.0
ecb3a1b3-92ff-4922-acea-6e9fb0a9ea5a,Player_35df4987,3.08,276.6,17.95,Platinum,362.0,15.04,14.9,47.0,000-010-152,Aim for more headshots.,,,0,S2025_3,3.0,18.0
f417fc1e-d1b1-4ee8-9827-1b755a68890e,Player_0ee07dda,2.32,264.9,22.12,Platinum,294.0,13.02,20.36,22.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,36.0
1af772d7-54ce-4a73-b7af-45cdabbce8a7,Player_cefc9342,2.42,255.3,17.01,Platinum,496.0,13.9,21.27,44.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,58.0
ce447dfd-e589-4ba9-a98e-ef75d8f1503e,Player_81d81ad6,2.1,253.7,21.0,Platinum,272.0,15.39,24.17,35.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,12.0
ffb0eeef-43a1-4f84-bf32-05805273f70b,Player_a68ae726,2.69,246.0,17.81,Platinum,63.0,16.78,15.01,21.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,7.0
36dc2191-c467-4eb2-b658-2d68bcd75253,Player_8e21046d,2.35,236.7,16.05,Platinum,419.0,10.52,12.25,22.0,000-010-525,Aim for more headshots.,,,0,S2025_3,3.0,94.0
02b273b3-fc9a-46a2-9b31-7185ce34406d,Player_ea3e0794,3.11,210.0,21.59,Platinum,260.0,10.8,23.53,29.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,78.0
812a6b23-96f4-4076-8a7d-3f2388c8d79e,Player_33bbbff8,2.47,289.4,23.79,Platinum,290.0,17.41,24.45,39.0,000-010-256,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,41.0
d6cefa84-6e12-4ff9-822d-a073067a9ba7,Player_191ec728,2.44,242.4,19.74,Platinum,75.0,14.09,19.7,31.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,89.0
8f555d23-97ef-4756-a6fd-42e577d35acb,Player_00fc9779,3.07,287.7,16.08,Platinum,54.0,11.62,24.9,22.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,0.0
fbea3def-7a33-49bc-a157-8eefdd99586d,Player_3cedc1db,3.32,259.1,20.65,Platinum,449.0,14.23,13.05,35.0,000-010-256,Aim for more headshots.,,,0,S2025_3,1.0,41.0
fe97ae83-9028-4dad-b500-f0eaf9fd7bba,Player_08e80de2,2.16,267.3,21.08,Platinum,162.0,11.26,18.45,41.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,3.0,22.0
3f90450a-bb96-47bd-b8d9-3af724db90e4,Player_9b55b525,2.01,299.0,22.96,Platinum,246.0,13.36,18.56,23.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,4.0,96.0
f4bedca9-cc2f-4755-b98d-7677c8e18b72,Player_70bb7f62,2.2,293.3,22.47,Platinum,419.0,15.79,18.4,20.0,000-010-152,Excellent stats! Keep pushing.,,,0,S2025_3,1.0,8.0
839c6f73-60de-4ae9-a61a-301432f93cae,Player_57cbffed,2.86,275.3,16.7,Platinum,147.0,11.56,11.83,28.0,000-010-525,Aim for more headshots.,,,0,S2025_3,4.0,80.0
662a78a5-5b1c-4dbd-8f5e-f0773036e33e,Player_14612bc0,3.0,273.2,23.5,Platinum,76.0,15.46,24.4,38.0,000-010-525,Excellent stats! Keep pushing.,,,0,S2025_3,2.0,52.0
